Transaction_ID,Date,Time,Sender_ID,Receiver_ID,Sender_Country,Receiver_Country,Payment_Method,Transaction_Amount,Transaction_Currency,Transaction_Velocity,Unusual_Time,Multiple_Currency_Conversions,Repeated_Failed_Attempts,Is_Fraudulent,Is_Known_Fraudster,Is_Sanctioned_Entity,Suspicion_Score,Is_Suspicious,Suspicion_Reasons,VPN_Usage,IP_Address_Change,Is_New_Device,Is_New_Location,Fraud_Type
94744e0b-bfd6-4b93-85c9-4c9666bf8e30,2024-05-22,12:45:43,ca1e8879-4cd9-460b-8a7c-70069ee386e3,1dae982f-32f1-4cb7-a257-3d21bc538e55,Germany,India,UPI,151567.45,EUR,5,True,True,3,True,False,False,0.4821569323542758,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Cross-border FX Risk
e79709b5-d947-4613-82cf-676bc563c2c8,2024-04-15,09:45:38,27fdfd67-0b09-42a2-89ef-2e7cd44354f2,edf4736a-6cfa-4fcd-b44a-2d5b0ad9d01d,UK,France,Payoneer,33521.24,GBP,6,False,True,2,True,False,False,0.332872855494939,False,High Transaction Velocity,False,False,False,False,Cross-border FX Risk
85543059-ec81-4cb3-91da-72047c584e3e,2024-04-27,10:44:29,e2038745-18d0-48d2-bb79-b0c7c6866bb8,8af9c9d2-354a-4687-a406-3688d921a302,Australia,Japan,UPI,55655.46,AUD,10,True,False,2,True,False,False,0.3272981357926148,False,High Transaction Velocity,False,False,False,False,Rapid Large Transfers
c15dd545-cc04-41d9-9115-a7447180f03b,2024-06-04,09:35:46,f96de441-0e02-4009-91ae-6c19820d4df9,6cf76659-f252-4a7f-879a-ad352b8d680b,Canada,Australia,Payoneer,96165.25,CAD,13,True,False,1,True,False,False,0.32608046407436597,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
d011ae0c-a52d-46d3-ad7f-1f7f8c6d74a9,2024-03-10,12:23:26,40055776-dc67-46b9-ab59-3585c15b41ef,da4cc2e0-a6c4-4559-83b2-49b7830bcbe5,France,India,UPI,128221.73,EUR,7,True,False,5,True,False,False,0.4947149387825385,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Credential Stuffing/Brute Force
11ffac5a-7550-4be8-bcc5-2224d3ba4acc,2024-02-05,14:17:40,2e681c45-a2db-4a91-858f-518295222d49,8db017e2-13e8-40bd-aee3-b92a09245398,Germany,Netherlands,UPI,29652.04,EUR,8,False,True,4,True,False,True,0.3815092314073023,False,High Transaction Velocity,False,False,False,False,Sanctioned Entity
19f91410-81b0-4c1d-aba1-01546eaf6e27,2024-01-22,17:27:05,501d2924-8bd6-4e1c-9c01-b901a8801fc0,3831e3eb-fb6b-4f58-83df-799d0570fcda,Netherlands,Australia,Payoneer,114055.35,EUR,10,True,False,5,True,False,False,0.501494112359562,True,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
b7f9070d-85e9-468d-9457-931963a1a504,2024-05-03,20:49:05,88e4c4de-523c-4bcb-a60e-6f6cbc34512f,cd289c2b-3c5c-46a1-8636-bffe0b7095d6,Germany,Netherlands,bank transfer,90331.3,EUR,7,True,False,0,True,False,False,0.31983970048633553,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Odd-hour Activity
cf20584b-3bc3-4fa8-8068-d9033bd44194,2024-04-21,23:27:39,d5f705e0-4aae-4c1f-9236-013b5d1849e1,688b04af-bdca-4e83-98d5-30e0c5efb3de,Netherlands,Japan,Skrill,60506.74,EUR,7,False,False,2,True,False,False,0.30040084024620556,False,High Transaction Velocity,False,False,False,False,Low-Risk
55762e13-2d05-46c1-ba47-1bb74bdeea37,2023-12-20,10:45:10,2c0cb998-f9cd-4dfc-974c-d7aa73d870c2,5ba0a447-00a7-4333-a921-3b0e0b1dcb3e,Germany,France,bank transfer,55392.74,EUR,10,True,False,2,True,False,False,0.3256598219154413,False,High Transaction Velocity,False,False,False,False,Rapid Large Transfers
b64d3793-75e9-4d31-affb-e7c23d7a268a,2024-06-18,10:39:32,a032b7e4-a52b-42fe-af78-15298d3f393b,6478c5ff-4e19-43ce-aabb-3c03bcacf710,France,USA,UPI,16818.88,EUR,11,True,False,3,True,False,False,0.3943515900477828,False,High Transaction Velocity,False,False,False,False,Rapid Large Transfers
086b045f-2f22-4aa8-9fff-1601e50cddbc,2023-10-30,15:44:53,abc95cca-9b7d-467a-86d1-5bb84444f812,8e9d248d-9a4b-4ba9-b01a-ef7bc35cc501,USA,Canada,Skrill,76286.26,USD,8,False,False,3,True,False,False,0.36033510779924577,False,High Transaction Velocity,False,False,False,False,Rapid Large Transfers
25cccfc0-d7a3-489c-b7b5-e1d9bcdfc419,2024-02-26,06:33:12,a42c4c81-2523-40ad-ae05-c47e26cb49ca,6a863549-7fea-4604-a267-9b678e599449,India,Netherlands,Skrill,174880.15,INR,6,False,False,3,True,False,False,0.4728866556700409,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Credential Stuffing/Brute Force
fc3a7648-2fb5-425c-9a91-63697c73671e,2023-12-31,22:59:30,7ef3ffd0-f6f1-48b8-8fa9-299ccf9f53a4,7cae2c78-3ab4-418c-a0a5-5416e1169eef,Germany,Germany,PayPal,189363.51,EUR,3,False,True,3,True,False,False,0.39522920927902905,False,High Transaction Amount,False,False,False,False,Credential Stuffing/Brute Force
35f61c7d-402a-48f2-963d-91bf28453cc5,2023-11-16,23:45:58,03b3dded-9705-4213-8185-cbe9ee73313b,c1fd9132-37a0-48ad-b530-1473ca5505fe,UK,Canada,Payoneer,153015.69,GBP,3,True,True,4,True,False,False,0.43247041216560167,False,High Transaction Amount,False,False,False,False,Cross-border FX Risk
ec202dd5-3ab7-45a1-8ceb-76e1ef83de88,2023-12-23,22:21:12,c57fdaf9-2169-4138-b898-6c4b7af8e602,9eb72e60-44a9-4a3d-a348-4fd37294ce49,France,India,PayPal,110338.7,EUR,5,True,True,1,True,False,False,0.41030605694069117,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Cross-border FX Risk
c7583481-988e-4e9a-8e82-c2bd733f0307,2024-04-02,17:54:00,f41e290b-4972-43b9-9b09-864b3a7e74b2,6c23fe16-9765-4d58-ac3e-d14330aa8f03,Brazil,USA,Payoneer,164317.02,BRL,3,True,True,5,True,False,False,0.4247294632356725,False,High Transaction Amount,False,False,False,False,Cross-border FX Risk
4ea23d72-9e83-4507-854e-d5e2be7eb8d2,2024-01-09,08:18:31,74419fd1-e656-4894-a681-31a24ff44e3f,e54fb654-ecba-4788-a9d1-4483c4297996,Australia,Japan,bank transfer,298.98,AUD,9,False,False,4,True,False,False,0.3580231981790075,False,High Transaction Velocity,False,False,False,False,Credential Stuffing/Brute Force
f54b960b-e672-41a5-9b89-8c523c650ee6,2024-09-07,15:05:05,646e3456-7329-4d69-b711-4519aa09f030,f171510c-246d-4e13-aa37-08b4917d7369,Australia,Japan,Cryptocurrency,10611.6,AUD,2,True,False,7,True,False,False,0.2901650291769996,False,Unknown,False,False,False,False,Credential Stuffing/Brute Force
e71b7bb2-b7b7-4a4a-ba68-9ffd1b8fd5f7,2024-03-28,04:43:24,5865197d-d1a6-4528-a8ba-dca4a3506a7e,5c240625-a45d-4384-bae3-647d2a3961ba,Germany,Netherlands,Payoneer,148941.69,EUR,9,True,True,0,True,False,False,0.47532712151643985,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Cross-border FX Risk
cb8f09a5-ea91-441d-a6d2-0bc2077b6e13,2024-04-15,09:24:58,4855431f-ec9c-4e79-89ba-a678261d7400,0e447ec2-a664-46fa-9726-bb436d8d65cb,Germany,Japan,bank transfer,186114.98,EUR,5,False,True,6,True,False,False,0.4494918775589886,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Cross-border FX Risk
0f125354-b26f-428f-91bd-d717c251c421,2024-07-03,23:53:45,e7ab55f9-5e40-4cb3-8b1f-dbef8f9e5aaf,2e09fb48-8549-4a71-b5b2-b9de360edc69,Germany,Germany,PayPal,155144.63,EUR,13,True,False,1,True,False,False,0.4312629367949068,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
59da871d-c514-4bbb-b3bb-64b6aac5b4f2,2024-01-18,18:29:26,7c49d0ab-3a73-459d-bda8-0dfe79be17a7,58f8b393-3170-4d40-9600-0e389fd0393d,Germany,UK,Cryptocurrency,137356.46,EUR,7,True,False,3,True,False,False,0.4972008257294865,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Credential Stuffing/Brute Force
5046815b-ee83-45b3-aebf-5b90626b192b,2024-04-17,01:35:37,24e92ef6-da3a-4b2f-95f8-bf1b0b6769a7,33ac6e5b-14e6-4872-b6a8-65dbb2dd58ee,Australia,Germany,Cryptocurrency,44807.75,AUD,6,False,False,6,True,False,False,0.36378043484394373,False,High Transaction Velocity,False,False,False,False,Credential Stuffing/Brute Force
e416b08b-db99-4670-a639-62b3a63d0f6b,2024-01-11,21:24:58,f2114d04-e9eb-48f0-b559-2759b7288080,7476fb01-1985-435d-9405-ae16142afe53,UK,Australia,bank transfer,74482.42,GBP,3,False,False,4,True,False,False,0.2547424360363976,False,Unknown,False,False,False,False,Credential Stuffing/Brute Force
b8559ba1-6ec7-4554-aa8f-c56286902814,2024-01-07,06:00:51,a38d3c5d-345a-4d11-890f-614aaeff0737,bf0a5fb6-4774-4e05-8848-1b34c0d4c44b,Australia,France,Cryptocurrency,156635.41,AUD,5,True,False,0,True,False,False,0.3771400974665634,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Odd-hour Activity
ad7faf08-37a2-418b-af5a-b5cb7b208f38,2024-09-23,16:52:19,e401b0a8-470e-40e6-9a1e-a14688de0ddf,81f5fed7-f370-42e9-85a5-fa1587bce16f,Japan,UK,UPI,99848.88,JPY,7,True,False,2,True,False,False,0.3377081910224601,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Odd-hour Activity
b906eab5-1a75-4918-968c-a76cfcda79cb,2024-10-13,07:40:31,d1066637-0155-4f84-93e0-6273d7b3e969,70571bfd-0072-4813-bb51-1833ca9c2dbe,UK,Canada,bank transfer,96136.86,GBP,6,True,True,5,True,False,False,0.43243508243656575,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Cross-border FX Risk
ecbfe85e-a175-42c7-8c2e-dbd4d50b6839,2024-09-08,20:07:05,dc94ece9-7c41-4988-8a23-99e9e620c447,95e6a295-b351-4b62-b7e7-ecd0b6db37ba,Canada,USA,Cryptocurrency,176987.04,CAD,4,True,False,4,True,False,False,0.4063735909536535,False,High Transaction Amount,False,False,False,False,Credential Stuffing/Brute Force
c371a05f-10e2-4d4c-9893-063fa6b197d0,2023-11-17,02:53:59,a6416b17-8263-4d66-8bfb-f18618b15078,ff1450a4-4ce1-4e6d-bad2-9c2d02ed4551,India,USA,bank transfer,151569.79,INR,7,True,False,1,True,False,False,0.43096869362589035,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Odd-hour Activity
8858c1a9-cc48-46e8-bbff-72a2836bf499,2024-01-04,01:12:56,83df4683-dcd6-4b91-98e3-4bf85db9cd74,419b4908-b3b7-4cf9-ac4e-30abc04edf15,India,Japan,PayPal,107537.68,INR,4,False,False,0,True,False,False,0.31174932502947705,False,High Transaction Amount,False,False,False,False,Low-Risk
dd81e7f4-065c-4512-8323-be124c8ec6fa,2023-12-30,17:34:32,19c4c71d-f4f2-488e-b538-ffd433958480,9e3fbc69-ddea-4870-8202-e95a79ee8654,Netherlands,Germany,bank transfer,135356.3,EUR,5,True,False,4,True,False,False,0.4459914772613099,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Credential Stuffing/Brute Force
e5fec953-ada4-4f0d-a82f-0bc2401605e6,2024-05-17,20:43:36,f15013a1-8fde-4788-92c4-b02214d006b4,b5ac01e2-7b06-4e6c-a0f7-9b6aaf9c54fc,UK,Japan,Skrill,145122.68,GBP,10,True,False,3,True,False,False,0.5004576601827547,True,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
db3eb7cf-ded0-4b1d-b2cf-f17d23a5fbcf,2024-05-06,04:06:21,bc285593-397d-41e5-abcb-11dd284b807d,42d1bf7a-79aa-45d6-9dad-7ae87d5f20f1,USA,UK,bank transfer,14460.27,USD,8,False,False,0,True,False,False,0.28718969888140694,False,High Transaction Velocity,False,False,False,False,Rapid Large Transfers
0832eb03-1719-4b69-9c79-80c2ceccca13,2024-06-22,10:36:18,c09c7e19-ed74-407b-8fea-b2e7c18fffbf,38b82352-76a7-471a-8179-bc0c84a7e5b8,France,Canada,PayPal,60050.49,EUR,10,True,False,3,True,False,False,0.38908224325278423,False,High Transaction Velocity,False,False,False,False,Rapid Large Transfers
11165795-894d-4466-b06c-be3e7b489265,2024-02-09,11:45:13,00d0eb46-decf-4e9a-a010-9cf1fadd44a9,090bb961-51d4-4c61-8138-92854f15e3a2,UK,France,Cryptocurrency,131681.95,GBP,10,False,False,2,True,False,False,0.4133919460412076,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
8c19f395-e290-4f09-bfb5-30b8fbb6a98d,2024-04-30,21:45:37,3a559c80-143c-4658-8a43-50840b70a3f7,2c449102-16ff-4d93-a21b-84fd322c5ab4,India,USA,Payoneer,128622.59,INR,9,True,False,4,True,False,False,0.5014343908847742,True,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
d7487789-9af0-43cd-8c98-b4b8daf135b9,2024-07-29,07:07:10,05ad30ae-5b47-4543-b11f-3feaa55b3e4e,005da85f-f408-458a-86ef-4ca78e899d19,Japan,France,bank transfer,125162.84,JPY,10,True,False,0,True,False,False,0.43277231665797106,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
25dc74e1-1e3d-438b-b9f9-bb06d6b0a102,2023-12-16,23:23:18,39842d79-7e4e-4adf-aadc-71a5c37f64fc,5c969a31-8537-4fb8-b17c-f1c4019b306a,UK,France,Payoneer,177437.94,GBP,10,True,False,6,True,False,False,0.5085951331732352,True,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
44606803-0625-4fe5-a74a-56efb0dfb8f5,2024-02-28,11:56:20,2478f2d9-e819-440c-822d-9b5a8a6aaa7d,14b1e510-2086-488a-b7b7-e69cd2404807,France,Brazil,PayPal,40339.29,EUR,6,False,False,5,True,False,False,0.3676691559534607,False,High Transaction Velocity,False,False,False,False,Credential Stuffing/Brute Force
dbe3ce53-01fa-45df-9437-830b4169a212,2024-09-19,23:24:17,a6a9feb2-44ab-4a92-b1ae-2648a27f0974,43035ab4-8311-49bd-9283-f04a50b866a7,India,UK,Skrill,103345.26,INR,8,False,True,0,True,False,False,0.42787431165570317,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Cross-border FX Risk
10db9383-7048-4728-9648-7cbab2f5945b,2023-10-27,17:49:06,d88eee9a-5576-4837-8fc5-a19b034da082,2adfb3f4-eb1b-4111-9e86-03e69162e743,Canada,UK,Payoneer,125270.97,CAD,6,False,False,1,True,True,False,0.39150997365076745,False,"High Transaction Amount, High Transaction Velocity, Known fraudster involved",False,False,False,False,Known Fraudster
f08cf5ce-f237-4fd0-a9da-c151521bb5d7,2024-07-28,12:32:58,c7814ac3-62c2-4871-930e-1190c78320a0,5c57ddeb-2042-4cdd-a69b-b23340ada075,USA,Netherlands,Cryptocurrency,44703.66,USD,6,True,False,3,True,False,False,0.3965968447195716,False,High Transaction Velocity,False,False,False,False,Credential Stuffing/Brute Force
16fd4873-a49c-4312-b2eb-f80b59398d53,2023-10-21,21:01:39,4ad8f518-777d-4180-b077-b16ad79f3959,d5b6b881-23bf-426a-b2f7-155135347493,Germany,Netherlands,UPI,36953.45,EUR,7,True,False,3,True,False,False,0.39388114948799463,False,High Transaction Velocity,False,False,False,False,Credential Stuffing/Brute Force
3da4e145-21d3-4004-9577-530a924da937,2024-07-18,16:39:50,3f18eb83-6c8b-4d83-b7fa-2ced1efa8923,b0cd1bee-57c0-4551-9645-ed7065432dd1,Australia,Brazil,UPI,49551.38,AUD,7,True,False,2,True,False,False,0.3196912894845625,False,High Transaction Velocity,False,False,False,False,Odd-hour Activity
b0b8be21-a946-4901-af8b-46dab1dd8063,2023-11-01,00:53:40,d71f0f58-65c5-4d1d-9408-300e7203e03b,4f067236-438b-4d85-8905-bd41cbf00b39,Australia,Australia,bank transfer,48630.47,AUD,8,True,False,5,True,False,False,0.40025237847611067,False,High Transaction Velocity,False,False,False,False,Rapid Large Transfers
1049e338-cb55-4959-a2ec-42775fb99abd,2024-05-03,06:50:37,97124a96-2ee5-4e44-8dce-fd134ab38c17,baddde71-4b51-462a-b0e8-0b2386ec2825,Netherlands,Canada,Payoneer,33711.41,EUR,7,True,False,4,True,False,False,0.4085146036314501,False,High Transaction Velocity,False,False,False,False,Credential Stuffing/Brute Force
414a57b2-8338-4228-9dfe-6f7e55fbb0e1,2024-08-06,09:35:21,6ce42e90-e951-47c8-a3f1-3c526857dd7f,c727ad7f-b41e-40ea-a70a-e098c651e907,Japan,UK,Cryptocurrency,48040.69,JPY,6,True,True,3,True,False,False,0.4248619724937003,False,High Transaction Velocity,False,False,False,False,Cross-border FX Risk
06b0cab7-2390-4854-9e10-0db45277ce6f,2024-06-08,22:14:35,d1bfc9bc-a572-40bb-a8c6-de528fa25cf7,d78522a4-4d17-4011-b702-eed4d4b6680a,USA,India,UPI,30011.83,USD,10,True,False,4,True,False,False,0.40431507539764167,False,High Transaction Velocity,False,False,False,False,Rapid Large Transfers
69a37840-89c8-40e1-9acd-78f27ba66c29,2024-01-26,12:15:41,eeb0beae-e74e-48a5-b286-d74f6e84bd8c,f0b11466-b888-4fe0-a3b8-b438bac25d72,Japan,Netherlands,UPI,105656.1,JPY,11,True,False,3,True,False,False,0.4968563280451088,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
8dcf804b-e2e5-4825-9bb4-91d0c68e370d,2023-11-24,14:49:03,3b6722c3-3cd5-45b6-b783-bef20dcbd8f2,4fab8ba1-4189-43fa-816b-1738a382a606,France,USA,bank transfer,78149.78,EUR,6,False,True,0,True,False,False,0.3228336949992192,False,High Transaction Velocity,False,False,False,False,Cross-border FX Risk
d4d022df-c11f-41dc-9c73-6056030aad6b,2024-03-21,13:39:29,fe3e05d1-5206-444d-9a19-b42a544b64b5,2b753f0c-40ed-4c4a-b1ba-1bcff09acfa3,UK,USA,PayPal,47259.0,GBP,8,True,False,0,True,False,False,0.32101313134276405,False,High Transaction Velocity,False,False,False,False,Rapid Large Transfers
11a024c8-622d-462d-abeb-5c3d64dc262a,2024-04-17,21:12:39,92959e7d-6cd3-45ce-bd24-e46660a69869,e9069e2f-72c0-4a14-95e8-fb2faa8fdd53,Germany,India,PayPal,42385.06,EUR,9,True,True,2,True,False,False,0.34752608923641365,False,High Transaction Velocity,False,False,False,False,Cross-border FX Risk
4e9c8037-72f8-46aa-a9ed-4c7362b0c2e4,2024-01-25,07:44:11,093948ab-d12c-4a3b-bc3e-c86ed9e5fb29,e316049c-391b-4d53-9272-5d5a1c9d9922,UK,Japan,Payoneer,146312.1,GBP,3,False,True,4,True,False,False,0.39741681875681106,False,High Transaction Amount,False,False,False,False,Cross-border FX Risk
cd51e851-d910-4fc7-bb1c-0d8ad431e552,2024-05-22,11:59:12,5951e985-5516-46c8-8c32-5178e7494dfc,46351e65-fa5c-4fc3-be6f-6dd0032d3aef,USA,Australia,Skrill,185456.65,USD,1,True,True,4,True,False,False,0.4188503992462077,False,High Transaction Amount,False,False,False,False,Cross-border FX Risk
6c52dac8-cbdb-42a3-ac8a-2859f105a53d,2024-09-12,11:31:37,596101a0-db60-42c1-99b4-9a4c12820ff6,4042ffda-fb9e-458f-83f8-1012c81dd2e0,Canada,Germany,Skrill,103187.65,CAD,9,False,False,4,True,False,False,0.4746668201522722,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
702371ee-a458-4198-80c4-4dbceaa3d2ca,2023-12-08,16:47:32,1d40b886-d782-48e3-9a9e-631463f9a0ef,f6f2ad2a-275a-4826-959b-b715eddae96c,USA,Australia,Skrill,101489.07,USD,12,True,False,0,True,False,False,0.4294734892357381,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
67bd27b8-048b-40a9-852a-b7f134dfc87b,2024-08-07,08:23:37,0736ff03-d25a-43bb-a216-749609cfab38,3181b2cf-45b3-4097-8475-7c3e36e7b5a8,Netherlands,UK,Payoneer,51633.46,EUR,6,True,True,4,True,False,False,0.43395820368321947,False,High Transaction Velocity,False,False,False,False,Cross-border FX Risk
ddaf2ab3-6fd0-486c-93dd-d609614b7e80,2024-01-13,09:53:36,c381f0a5-7a77-4da8-9d41-797d75d87aa6,886e881b-deb0-41f1-ab94-f43f94e0cf16,Brazil,Japan,bank transfer,62460.58,BRL,9,False,True,2,True,False,False,0.31749538513807596,False,High Transaction Velocity,False,False,False,False,Cross-border FX Risk
c2ab5fc2-c28b-4a5c-8882-cb4d075ea494,2024-04-01,00:24:15,bab23bb1-78bb-4f59-822c-8197fe2d20f3,b3ca98b7-b083-44b6-91c0-7e02ea30e33d,UK,USA,PayPal,31818.19,GBP,12,True,False,0,True,False,False,0.32101313134276405,False,High Transaction Velocity,False,False,False,False,Rapid Large Transfers
b723970b-5c33-40f4-b200-5d73b6c889b7,2024-06-23,22:48:30,5f47b638-19c9-40a1-89ba-ad35baebc9dd,8033d0b7-4eca-45a6-84d7-3f473e04ec59,Canada,USA,PayPal,167161.2,CAD,9,False,False,2,True,False,False,0.415183909530181,False,"High Transaction Amount, High Transaction Velocity",False,False,False,False,Rapid Large Transfers
